Row	p_EC	sensitivity	precision	relation	genus	species
Root404	0.615268075077855	0.384180790960452	0.26488592097941	0.8681	0	0
Root405	0.416210756670314	0.274414850686037	0.242165242165242	0.8725	0	0
Root411	0.463260668293915	0.306698950766747	0.254010695187166	0.8739	0	0
Root413D1	0.304014813567881	0.218724778046812	0.239399293286219	0.9519	0	0
Root418	0.271441797828466	0.206618240516546	0.206785137318255	0.8855	0	0
Root420	0.267822573857419	0.203389830508475	0.254802831142568	0.8183	0	0
Root423	0.256964901944281	0.194511702986279	0.265126512651265	0.9682	0	0
Root431	0.202676542378588	0.174334140435835	0.211764705882353	0.8862	0	0
Root434	0.441545324467637	0.29136400322841	0.2462482946794	0.8739	0	0
Root436	0.405353084757175	0.263922518159806	0.232244318181818	0.9484	0	0
Root444D2	0.253345677973235	0.186440677966102	0.227362204724409	0.8917	0	0
Root456	0.23886878208905	0.192897497982244	0.257265877287406	0.8733	0	0
Root472D3	0.962713576298291	0.522195318805488	0.266694146743611	0.875	0	0
Root473	0.626125746990994	0.403551251008878	0.259201658890617	0.8739	0	0
Root480	0.568218163454255	0.360774818401937	0.267664670658683	0.8986	0	0
Root482	0.23886878208905	0.182405165456013	0.218780251694095	0.97	0	0
Root483D1	0.499452908004377	0.331719128329298	0.246995192307692	0.9722	1	0
Root483D2	0.278680245770558	0.20500403551251	0.271948608137045	0.97	0	0
Root485	0.539264371685885	0.326876513317191	0.233833718244804	0.865	0	0
Root487D2Y	0.513929803888561	0.355125100887813	0.242959690778575	0.9473	0	0
Root491	0.542883595656931	0.339790153349475	0.267811704834606	0.97	0	0
Root494	0.470499116236007	0.317998385794996	0.28928046989721	0.8942	0	0
Root495	1.01700193586398	0.532687651331719	0.28972783143108	0.875	0	0
Root50	0.242488006060096	0.181598062953995	0.200534759358289	0.922	0	0
Root52	0.202676542378588	0.164648910411622	0.271637816245007	0.9036	0	0
Root53	0.249726454002188	0.178369652945924	0.315714285714286	0.8736	0	0
Root55	0.31487248548102	0.235673930589185	0.261414503133393	0.8832	0	0
