Row	p_EC	sensitivity	precision	relation	genus	species
Root1294	0.566502832121719	0.690193164933135	0.213367018833257	0.8979	0	0
Root1295	0.666837121189598	0.794947994056464	0.217214778725132	0.8996	0	0
Root1298	0.660662703400806	0.791976225854383	0.22909950569525	0.9378	0	0
Root1304	0.657575494506409	0.789747399702823	0.225355098579606	0.9026	0	0
Root131	0.686903979003174	0.786775631500743	0.273290322580645	0.9837	1	0
Root1310	0.685360374555976	0.807578008915305	0.212553773953852	0.8993	0	0
Root1312	0.660662703400806	0.791976225854383	0.22909950569525	0.9378	0	0
Root1319	0.645226658928824	0.774888558692422	0.232760544521312	0.8996	0	0
Root133	0.632877823351239	0.760772659732541	0.223874070835155	0.9019	0	0
Root1334	0.651401076717617	0.784546805349183	0.236453201970443	0.9396	0	0
Root135	0.662206307848004	0.782317979197623	0.206066536203522	0.8863	0	0
Root136	0.629790614456843	0.74962852897474	0.214043275350021	0.8872	0	0
Root137	0.585026085488097	0.704309063893016	0.262240663900415	0.8814	0	0
Root140	0.606636547748871	0.734026745913819	0.222372270988071	0.8942	0	0
Root142	0.651401076717617	0.786775631500743	0.227987082884822	0.9378	0	0
Root1423	0.504758654233793	0.636701337295691	0.265654060756355	0.9314	0	0
Root1433D1	0.569590041016115	0.682763744427935	0.27865372953305	0.89	0	0
Root1444	0.602005734407276	0.725111441307578	0.240571851121518	0.8889	0	0
Root1455	0.561872018780124	0.704309063893016	0.232068543451652	0.9233	0	0
Root1462	0.563415623227323	0.699108469539376	0.240234873627776	0.938	0	0
Root1464	0.603549338854474	0.719910846953938	0.268569844789357	0.8937	0	0
Root147	0.750191761338298	0.853640416047548	0.275671785028791	1	0	0
Root1471	0.605092943301672	0.730312035661218	0.258888596260205	0.9373	0	0
Root1472	0.568046436568917	0.715453194650817	0.226855123674912	0.9233	0	0
Root1480D1	0.622072592220852	0.757800891530461	0.244956772334294	0.9019	0	0
Root1485	0.632877823351239	0.760029717682021	0.224835164835165	0.9019	0	0
Root149	0.651401076717617	0.775631500742942	0.242115027829314	0.9378	0	0
Root1497	0.538717952072152	0.669390787518574	0.223462301587302	0.9072	0	0
Root151	0.605092943301672	0.727340267459138	0.224850711988976	0.8942	0	0
Root154	0.566502832121719	0.693907875185735	0.2253861003861	0.9072	0	0
Root157	0.603549338854474	0.728083209509658	0.271392965937413	0.9318	0	0
Root166	0.588113294382493	0.703566121842496	0.268728717366629	0.89	0	0
Root16D2	0.645226658928824	0.765230312035661	0.238591614547139	0.8845	0	0
Root170	0.609723756643267	0.728083209509658	0.231186600613352	0.903	0	0
Root172	0.649857472270419	0.777117384843982	0.234845083071397	0.9373	0	0
Root179	0.578851667699304	0.699108469539376	0.259729505934309	0.9151	0	0
Root180	0.583482481040898	0.701337295690936	0.277892257874595	0.89	0	0
Root181	0.618985383326456	0.74962852897474	0.257397959183673	0.8945	0	0
Root186	0.571133645463313	0.696136701337296	0.269330267318195	0.8346	0	0
Root187	0.651401076717617	0.776374442793462	0.228765323992995	0.8959	0	0
Root189	0.592744107724087	0.713224368499257	0.225616921269095	0.903	0	0
Root190	0.609723756643267	0.728826151560178	0.235251798561151	0.8914	0	0
Root198D2	0.62361619666805	0.760029717682021	0.245264924478542	0.9019	0	0
Root209	0.603549338854474	0.716939078751857	0.223276260990282	0.8903	0	0
Root214	0.564959227674521	0.691679049034175	0.224933558830635	0.9072	0	0
Root217	0.628247010009645	0.74665676077266	0.228929384965831	0.8903	0	0
Root219	0.629790614456843	0.74739970282318	0.229000682904621	0.8903	0	0
Root22	0.585026085488097	0.704309063893016	0.270547945205479	0.8865	0	0
Root224	0.620528987773654	0.758543833580981	0.234766613014486	0.8973	0	0
Root227	0.585026085488097	0.702823179791976	0.268673672252201	0.8984	0	0
Root231	0.652944681164815	0.787518573551263	0.230484888019135	0.9378	0	0
Root236	0.612810965537663	0.74591381872214	0.257965056526208	0.8928	0	0
Root239	0.753278970232694	0.854383358098068	0.277041676704409	1	1	0
Root240	0.609723756643267	0.739227340267459	0.239470517448857	0.8875	0	0
Root241	0.547979578755341	0.687221396731055	0.256588072122053	0.8973	0	0
Root258	0.652944681164815	0.787518573551263	0.230484888019135	0.9378	0	0
Root264	0.6652935167424	0.794205052005943	0.213203031511767	0.8993	0	0
Root265	0.637508636692833	0.765230312035661	0.206868849166499	0.8975	0	0
Root267	0.602005734407276	0.719910846953938	0.234681520949382	0.8903	0	0
Root268	0.617441778879258	0.7518573551263	0.249938256359595	0.9378	0	0
Root274	0.632877823351239	0.765230312035661	0.256729810568295	0.9396	0	0
Root275	0.605092943301672	0.721396731054978	0.236483195323916	0.8903	0	0
Root278	0.659119098953607	0.788261515601783	0.232471516213848	0.9378	0	0
