Row	p_EC	sensitivity	precision	relation	genus	species
Leaf49	0.510933072022586	0.606983655274889	0.543941411451398	1	1	0
Leaf5	0.497040631997802	0.594353640416048	0.509554140127389	0.9058	0	0
Leaf50	0.558784809885728	0.643387815750372	0.479247371333702	0.8949	0	0
Leaf51	0.547979578755341	0.62778603268945	0.492137449039022	0.8949	0	0
Leaf53	0.529456325388963	0.61887072808321	0.489711934156379	0.8968	0	0
Leaf58	0.504758654233793	0.594353640416048	0.48661800486618	0.9295	0	0
Leaf61	0.517107489811378	0.611441307578009	0.481005260081823	0.9019	0	0
Leaf62	0.469255751948236	0.560178306092125	0.512925170068027	0.9022	0	0
Leaf64	0.466168543053839	0.559435364041605	0.517881705639615	0.9145	0	0
Leaf67	0.492409818656208	0.591381872213967	0.491054904380012	0.9022	0	0
Leaf68	0.503215049786595	0.580980683506687	0.506804925469864	0.9396	0	0
Leaf69	0.504758654233793	0.594353640416048	0.514469453376206	0.8889	0	0
Leaf7	0.514020280916982	0.606983655274889	0.518072289156627	0.8996	0	0
Leaf70	0.475430169737028	0.567607726597325	0.527624309392265	0.9151	0	0
Leaf72	0.53254353428336	0.618127786032689	0.552090245520902	0.9505	0	0
Leaf75	0.552610392096936	0.635215453194651	0.529411764705882	1	0	1
Leaf76	0.495497027550604	0.586924219910847	0.491905354919054	0.8886	0	0
Leaf78	0.501671445339397	0.589153046062407	0.485906862745098	0.8903	0	0
Leaf8	0.452276103029056	0.548291233283804	0.560364464692483	0.8945	0	0
Leaf82	0.503215049786595	0.584695393759287	0.521883289124668	0.8346	0	0
Leaf83	0.509389467575388	0.601040118870728	0.485011990407674	0.9255	0	0
Leaf84	0.493953423103406	0.583952451708767	0.486988847583643	0.8886	0	0
Leaf85	0.483148191973019	0.585438335809807	0.481368356750153	0.9277	0	0
Leaf86	0.470799356395434	0.566121842496285	0.508338892595063	0.9277	0	0
Leaf87	0.47388656528983	0.567607726597325	0.5137861466039	0.9304	0	0
Leaf88	0.478517378631425	0.575037147102526	0.511566424322538	0.9304	0	0
Leaf89	0.489322609761812	0.581723625557207	0.519230769230769	0.9304	0	0
Leaf9	0.47388656528983	0.577265973254086	0.49146110056926	0.9058	0	0
Leaf90	0.478517378631425	0.574294205052006	0.519838601210491	0.9252	0	0
Leaf91	0.487779005314613	0.588410104011887	0.482045039561777	0.9277	0	0
Leaf92	0.495497027550604	0.592867756315007	0.480722891566265	0.9252	0	0
Leaf93	0.475430169737028	0.580237741456166	0.48120764017252	0.9277	0	0
Leaf94	0.493953423103406	0.595096582466568	0.484280532043531	0.9304	0	0
Leaf99	0.493953423103406	0.592867756315007	0.491076923076923	0.9304	0	0
Root100	0.53254353428336	0.62407132243685	0.486392588303416	0.9278	0	0
Root101	0.506302258680991	0.598068350668648	0.517352185089974	0.8945	0	0
Root102	0.537174347624954	0.62704309063893	0.479545454545455	0.9318	0	0
Root105	0.512476676469784	0.604011887072808	0.518825781748564	0.9279	0	0
Root107	0.523281907600171	0.617384843982169	0.499699338544799	0.8959	0	0
Root11	0.51556388536418	0.601040118870728	0.58117816091954	0.9837	1	0
Root112D2	0.489322609761812	0.576523031203566	0.552313167259787	0.8945	0	0
Root1203	0.534087138730558	0.62704309063893	0.47737556561086	0.9378	0	0
Root1204	0.53254353428336	0.618127786032689	0.493183165382336	0.9396	0	0
Root1212	0.53254353428336	0.62407132243685	0.487521764364481	0.9378	0	0
Root1217	0.517107489811378	0.606983655274889	0.50307881773399	0.8886	0	0
Root122	0.526369116494567	0.611441307578009	0.514375	0.8954	0	0
Root1220	0.534087138730558	0.62630014858841	0.480068337129841	0.9378	0	0
Root1221	0.507845863128189	0.597325408618128	0.471001757469244	0.8845	0	0
Root1237	0.527912720941765	0.617384843982169	0.483983692486896	0.8887	0	0
Root1238	0.520194698705775	0.606240713224368	0.494845360824742	0.8845	0	0
Root123D2	0.506302258680991	0.604011887072808	0.485373134328358	0.9224	0	0
Root1240	0.538717952072152	0.62332838038633	0.496449704142012	0.9396	0	0
Root1252	0.54026155651935	0.63150074294205	0.466264399341744	0.9378	0	0
Root1257	0.506302258680991	0.598068350668648	0.523747560182173	0.8973	0	0
Root127	0.535630743177756	0.62407132243685	0.490081680280047	0.9378	0	0
Root1272	0.489322609761812	0.585438335809807	0.476709013914096	0.8887	0	0
Root1277	0.483148191973019	0.583952451708767	0.485784919653894	0.9302	0	0
Root1279	0.455363311923452	0.551263001485884	0.522903453136011	0.9314	0	0
Root1280	0.498584236445	0.588410104011887	0.50965250965251	0.9154	0	0
Root1290	0.483148191973019	0.583952451708767	0.485784919653894	0.9302	0	0
Root1293	0.498584236445	0.580237741456166	0.56227501799856	0.9018	0	0
Root1294	0.498584236445	0.601040118870728	0.487643158529234	0.8979	0	0
Root1295	0.53254353428336	0.62184249628529	0.49468085106383	0.8996	0	0
Root1298	0.544892369860945	0.635215453194651	0.472898230088496	0.9378	0	0
Root1304	0.526369116494567	0.613670133729569	0.532216494845361	0.9026	0	0
Root131	0.51556388536418	0.601040118870728	0.58117816091954	0.9837	1	0
Root1310	0.529456325388963	0.62184249628529	0.478559176672384	0.8993	0	0
Root1312	0.546435974308143	0.636701337295691	0.474004424778761	0.9378	0	0
Root1319	0.510933072022586	0.605497771173848	0.543695797198132	0.8996	0	0
Root133	0.53254353428336	0.62035661218425	0.479059093516925	0.9019	0	0
Root1334	0.546435974308143	0.632986627043091	0.477310924369748	0.9396	0	0
Root135	0.549523183202539	0.63075780089153	0.493891797556719	0.8863	0	0
Root136	0.506302258680991	0.594353640416048	0.496585971446307	0.8872	0	0
Root137	0.504758654233793	0.586924219910847	0.546712802768166	0.8814	0	0
Root140	0.489322609761812	0.567607726597325	0.517615176151762	0.8942	0	0
Root142	0.547979578755341	0.636701337295691	0.468562055768179	0.9378	0	0
Root1423	0.466168543053839	0.569093610698366	0.493556701030928	0.9314	0	0
Root1433D1	0.509389467575388	0.583209509658247	0.56312769010043	0.89	0	0
Root1444	0.517107489811378	0.609955423476969	0.47704822777455	0.8889	0	0
Root1455	0.478517378631425	0.581723625557207	0.484230055658627	0.9233	0	0
Root1462	0.493953423103406	0.593610698365527	0.478729778310366	0.938	0	0
Root1464	0.509389467575388	0.596582466567608	0.571937321937322	0.8937	0	0
Root147	0.546435974308143	0.63075780089153	0.540076335877863	1	0	0
Root1471	0.493953423103406	0.583209509658247	0.50974025974026	0.9373	0	0
Root1472	0.492409818656208	0.591381872213967	0.478078078078078	0.9233	0	0
Root1480D1	0.514020280916982	0.601040118870728	0.495407225964483	0.9019	0	0
Root1485	0.535630743177756	0.61887072808321	0.491155660377358	0.9019	0	0
Root149	0.549523183202539	0.637444279346211	0.479597540525433	0.9378	0	0
Root1497	0.514020280916982	0.608469539375929	0.492779783393502	0.9072	0	0
Root151	0.493953423103406	0.571322436849926	0.527796842827728	0.8942	0	0
Root154	0.504758654233793	0.601040118870728	0.497234173325138	0.9072	0	0
Root157	0.518651094258576	0.608469539375929	0.513157894736842	0.9318	0	0
Root166	0.501671445339397	0.582466567607727	0.567293777134588	0.89	0	0
Root16D2	0.514020280916982	0.601783060921248	0.493300852618758	0.8845	0	0
Root170	0.517107489811378	0.598811292719168	0.504380475594493	0.903	0	0
Root172	0.546435974308143	0.62555720653789	0.5	0.9373	0	0
Root179	0.484691796420217	0.580980683506687	0.491206030150754	0.9151	0	0
Root180	0.517107489811378	0.604011887072808	0.521153846153846	0.89	0	0
Root181	0.510933072022586	0.601040118870728	0.492092457420925	0.8945	0	0
Root186	0.517107489811378	0.589153046062407	0.51796211626388	0.8346	0	0
Root187	0.512476676469784	0.601040118870728	0.540053404539386	0.8959	0	0
Root189	0.518651094258576	0.613670133729569	0.469051675184554	0.903	0	0
Root190	0.49086621420901	0.574294205052006	0.556115107913669	0.8914	0	0
Root198D2	0.514020280916982	0.604754829123328	0.5	0.9019	0	0
Root209	0.517107489811378	0.610698365527489	0.472957422324511	0.8903	0	0
Root214	0.495497027550604	0.582466567607727	0.510084580351334	0.9072	0	0
Root217	0.526369116494567	0.618127786032689	0.47032221594121	0.8903	0	0
Root219	0.527912720941765	0.61961367013373	0.469594594594595	0.8903	0	0
Root22	0.49086621420901	0.582466567607727	0.516129032258065	0.8865	0	0
Root224	0.504758654233793	0.597325408618128	0.521739130434783	0.8973	0	0
Root227	0.497040631997802	0.581723625557207	0.587837837837838	0.8984	0	0
Root231	0.54026155651935	0.63150074294205	0.466264399341744	0.9378	0	0
Root236	0.483148191973019	0.581723625557207	0.510097719869707	0.8928	0	0
Root239	0.555697600991332	0.638930163447251	0.540201005025126	1	1	0
Root240	0.478517378631425	0.565378900445765	0.537429378531073	0.8875	0	0
Root241	0.497040631997802	0.592867756315007	0.495652173913044	0.8973	0	0
Root258	0.54026155651935	0.63150074294205	0.466264399341744	0.9378	0	0
Root264	0.547979578755341	0.62927191679049	0.519631901840491	0.8993	0	0
Root265	0.527912720941765	0.612184249628529	0.48187134502924	0.8975	0	0
Root267	0.521738303152973	0.611441307578009	0.491636798088411	0.8903	0	0
Root268	0.529456325388963	0.62184249628529	0.485780615206036	0.9378	0	0
Root274	0.538717952072152	0.62332838038633	0.496449704142012	0.9396	0	0
Root275	0.529456325388963	0.62258543833581	0.465555555555556	0.8903	0	0
Root278	0.547979578755341	0.635958395245171	0.4752915047196	0.9378	0	0
Root280D1	0.509389467575388	0.599554234769688	0.529180327868852	0.89	0	0
Root29	0.523281907600171	0.608469539375929	0.496062992125984	0.8845	0	0
Root31	0.541805160966549	0.63075780089153	0.468543046357616	0.9378	0	0
Root318D1	0.54026155651935	0.62927191679049	0.478531073446328	0.8903	0	0
Root322	0.495497027550604	0.574294205052006	0.560957910014514	0.89	0	0
Root329	0.529456325388963	0.604754829123328	0.48452380952381	0.9295	0	0
Root332	0.480060983078623	0.574294205052006	0.530906593406593	0.9067	0	0
Root335	0.523281907600171	0.618127786032689	0.483720930232558	0.9019	0	0
Root336D2	0.509389467575388	0.600297176820208	0.496619545175169	0.9019	0	0
Root342	0.484691796420217	0.589153046062407	0.475990396158463	0.9274	0	0
Root343	0.467712147501038	0.565378900445765	0.482561826252378	0.9274	0	0
Root344	0.483148191973019	0.582466567607727	0.511415525114155	0.8928	0	0
Root351	0.53254353428336	0.62481426448737	0.467222222222222	0.9019	0	0
Root369	0.535630743177756	0.62109955423477	0.495554238292828	0.9024	0	0
Root381	0.524825512047369	0.62035661218425	0.480161012075906	0.93	0	0
Root4	0.498584236445	0.579494799405646	0.548137737174982	0.8963	0	0
Root401	0.51556388536418	0.606983655274889	0.472527472527473	0.9295	0	0
Root402	0.506302258680991	0.591381872213967	0.50571791613723	0.8903	0	0
Root404	0.518651094258576	0.612927191679049	0.475504322766571	0.8845	0	0
Root405	0.517107489811378	0.609955423476969	0.482090428655314	0.8889	0	0
Root411	0.535630743177756	0.615898959881129	0.505796217205613	0.8903	0	0
Root413D1	0.514020280916982	0.606983655274889	0.509669369931379	0.9279	0	0
Root418	0.535630743177756	0.62704309063893	0.463227222832053	0.9019	0	0
