Row	p_EC	sensitivity	precision	relation	genus	species
Leaf265	0.563415623227323	0.655274888558692	0.479347826086957	0.8886	0	0
Leaf267	0.543348765413747	0.62927191679049	0.474244120940649	0.8903	0	0
Leaf272	0.503215049786595	0.583209509658247	0.545517720639333	0.8928	0	0
Leaf274	0.54026155651935	0.634472511144131	0.46974697469747	0.8886	0	0
Leaf278	0.578851667699304	0.667161961367013	0.526686217008798	0.8973	0	0
Leaf28	0.517107489811378	0.606983655274889	0.52540192926045	0.9005	0	0
Leaf280	0.452276103029056	0.529717682020802	0.528539659006672	0.9314	0	0
Leaf283	0.512476676469784	0.606983655274889	0.536441234405778	0.8945	0	0
Leaf285	0.507845863128189	0.609212481426449	0.534898891063275	0.8973	0	0
Leaf288	0.547979578755341	0.63075780089153	0.527985074626866	0.89	0	0
Leaf289	0.501671445339397	0.583952451708767	0.542817679558011	0.8928	0	0
Leaf29	0.518651094258576	0.606240713224368	0.535081967213115	0.9091	0	0
Leaf291	0.493953423103406	0.578751857355126	0.542857142857143	0.8928	0	0
Leaf294	0.51556388536418	0.612184249628529	0.523506988564168	0.8945	0	0
Leaf296	0.517107489811378	0.610698365527489	0.529298132646491	0.8987	0	0
Leaf299	0.507845863128189	0.601040118870728	0.528758169934641	0.8988	0	0
Leaf3	0.484691796420217	0.577265973254086	0.527137042062415	0.8939	0	0
Leaf30	0.517107489811378	0.604754829123328	0.525161290322581	0.9012	0	0
Leaf304	0.472342960842632	0.566864784546805	0.527662517289073	0.8945	0	0
Leaf306	0.561872018780124	0.647102526002972	0.52186938286399	0.9378	0	0
Leaf307	0.507845863128189	0.610698365527489	0.53411306042885	0.8973	0	0
Leaf311	0.563415623227323	0.647845468053492	0.513243084167157	0.9396	0	0
Leaf314	0.510933072022586	0.598068350668648	0.522049286640726	0.889	0	0
Leaf32	0.518651094258576	0.606240713224368	0.535081967213115	0.9091	0	0
Leaf320	0.507845863128189	0.598068350668648	0.52477183833116	0.89	0	0
Leaf321	0.563415623227323	0.648588410104012	0.519333729922665	0.9378	0	0
Leaf324	0.547979578755341	0.636701337295691	0.515333734215274	0.9295	0	0
Leaf325	0.520194698705775	0.605497771173848	0.530598958333333	0.9018	0	0
Leaf326	0.521738303152973	0.614413075780089	0.539817232375979	0.9064	0	0
Leaf33	0.47388656528983	0.562407132243685	0.527526132404181	0.9091	0	0
Leaf334	0.506302258680991	0.598068350668648	0.515364916773367	0.8814	0	0
Leaf335	0.506302258680991	0.595096582466568	0.529761904761905	0.8945	0	0
Leaf336	0.526369116494567	0.611441307578009	0.515987460815047	0.8984	0	0
Leaf337	0.561872018780124	0.644130757800892	0.528014616321559	0.885	0	0
Leaf339	0.481604587525821	0.573551263001486	0.530949105914718	0.8973	0	0
Leaf34	0.512476676469784	0.604011887072808	0.528952504879636	0.9012	0	0
Leaf341	0.561872018780124	0.641158989598811	0.518007202881152	0.9378	0	0
Leaf343	0.501671445339397	0.586924219910847	0.531986531986532	0.9012	0	0
Leaf344	0.534087138730558	0.62109955423477	0.513513513513513	0.93	0	0
Leaf347	0.484691796420217	0.574294205052006	0.512599469496021	0.89	0	0
Leaf351	0.476973774184226	0.570579494799406	0.511318242343542	0.89	0	0
