Row	p_EC	sensitivity	precision	relation	genus	species
Root65	1.4332126925343	0.758223684210526	0.180148495506057	0.8982	0	0
Root651	1.59245854726033	0.822368421052632	0.17822135091784	0.97	0	0
Root655	1.51645484386836	0.798519736842105	0.171585085704188	0.9473	0	0
Root656	1.49473950004208	0.791940789473684	0.172549722271994	0.9473	0	0
Root662	1.53817018769464	0.816611842105263	0.179015684153597	0.8725	0	0
Root667	1.47664338018685	0.782072368421053	0.202082447938802	0.8942	0	0
Root66D1	1.59969699520242	0.824013157894737	0.162873862158648	0.8862	0	0
Root670	1.61779311505765	0.823190789473684	0.1892607298166	0.9722	0	0
Root672	1.41873579665011	0.749177631578947	0.174387442572741	0.9407	0	0
Root68	1.61779311505765	0.827302631578947	0.16730417428904	0.9131	0	0
Root682	1.53093173975255	0.787828947368421	0.165200896706329	0.875	0	0
Root685	1.48388182812895	0.765625	0.18070652173913	0.9505	0	0
Root690	1.48388182812895	0.789473684210526	0.184757505773672	0.8942	0	0
Root695	1.61055466711556	0.839638157894737	0.184362585771036	0.9558	0	0
Root70	1.51283561989731	0.787828947368421	0.187953698253875	0.8722	0	0
Root700	1.50197794798418	0.790296052631579	0.175942878066642	0.9542	0	0
Root708	1.61779311505765	0.831414473684211	0.184253690541279	0.9682	0	0
Root71	1.61417389108661	0.825657894736842	0.175401816911251	0.9131	0	0
Root710	1.49112027607104	0.777960526315789	0.165587257132855	0.922	0	0
Root720	1.52007406783941	0.787006578947368	0.162755102040816	0.922	0	0
Root73	1.62865078697079	0.837993421052632	0.174039282664389	0.97	0	0
Root74	1.63588923491289	0.838815789473684	0.172764227642276	0.9682	0	0
Root76	1.47664338018685	0.780427631578947	0.195428336079077	0.8942	0	0
Root77	1.55264708357882	0.807565789473684	0.175231977159172	0.9542	0	0
Root79	1.48388182812895	0.768914473684211	0.179290508149569	0.8711	0	0
Root81	1.42597424459221	0.752467105263158	0.187154837390059	0.8772	0	0
Root83	1.53093173975255	0.800164473684211	0.166723783413297	0.8866	0	0
Root85	1.5273125157815	0.792763157894737	0.183514182371978	0.8781	0	0
Root9	1.6214123390287	0.828125	0.175221854880807	0.9131	0	0
Root901	1.41149734870802	0.754111842105263	0.190130624092888	0.8162	0	0
Root916	1.51283561989731	0.788651315789474	0.186503306106573	0.8937	0	0
Root918	1.39340122885279	0.736842105263158	0.186861313868613	0.8701	0	0
Root920	1.41511657267907	0.751644736842105	0.173040514956456	0.9252	0	0
Root930	1.43683191650534	0.744243421052632	0.171433983709036	0.865	0	0
Root935	1.41511657267907	0.759868421052632	0.188340807174888	0.8183	0	0
Root954	1.64312768285498	0.841282894736842	0.169820717131474	0.9682	0	0
Root96	1.49112027607104	0.787006578947368	0.192943548387097	0.8942	0	0
Root983	1.46940493224476	0.780427631578947	0.188667992047714	0.8937	0	0
Soil522	1.50559717195522	0.782894736842105	0.19066693370719	0.9078	0	0
Soil531	1.56350475549196	0.819901315789474	0.166360754213249	0.9252	0	0
Soil535	1.42597424459221	0.735197368421053	0.185400248859394	0.8772	0	0
Soil538	1.58160087534719	0.813322368421053	0.153977891950802	0.8785	0	0
Soil724D2	1.51283561989731	0.785361842105263	0.174301879905092	0.8917	0	0
Soil728	1.45130881238953	0.754934210526316	0.187614960147149	0.8781	0	0
Soil729	1.44768958841848	0.758223684210526	0.182357594936709	0.8824	0	0
Soil736	1.48750105209999	0.770559210526316	0.172305994851048	0.8685	0	0
Soil745	1.52007406783941	0.796052631578947	0.174163368118028	0.9202	0	0
Soil748	1.49112027607104	0.761513157894737	0.189018166972852	0.8781	0	0
Soil750	1.50197794798418	0.772203947368421	0.179232677991983	0.8917	0	0
Soil756	1.39340122885279	0.736019736842105	0.181688997157937	0.8866	0	0
Soil761	1.45854726033162	0.754934210526316	0.180637544273908	0.8724	0	0
Soil762	1.46216648430267	0.754934210526316	0.187576624438087	0.8724	0	0
Soil763	1.4332126925343	0.747532894736842	0.188004136504654	0.8685	0	0
Soil764	1.45130881238953	0.757401315789474	0.179917952725142	0.8724	0	0
Soil766	1.46216648430267	0.760690789473684	0.186717803794913	0.8917	0	0
Soil768D1	1.52369329181045	0.800986842105263	0.175305975521958	0.9203	0	0
Soil772	1.4332126925343	0.751644736842105	0.190337359433569	0.8986	0	0
Soil773	1.53455096372359	0.797697368421053	0.191737497529156	0.8986	0	0
Soil774	1.40787812473697	0.737664473684211	0.193069306930693	0.879	0	0
Soil777	1.42597424459221	0.756578947368421	0.185259766411599	0.8809	0	0
Soil782	1.4332126925343	0.740953947368421	0.186426650113801	0.8685	0	0
Soil787	1.54178941166568	0.791940789473684	0.184624233128834	0.8917	0	0
Soil796	1.4802626041579	0.777960526315789	0.16383789400762	0.8778	0	0
Soil797	1.45854726033162	0.769736842105263	0.182634146341463	0.8778	0	0
Soil802	1.45854726033162	0.755756578947368	0.185132957292506	0.8781	0	0
Soil803	1.50197794798418	0.769736842105263	0.169227987705659	0.8781	0	0
Soil805	1.4802626041579	0.786184210526316	0.183952280161632	0.8809	0	0
Soil809	1.32825519737396	0.709703947368421	0.196493624772313	0.8903	0	0
Soil810	1.55264708357882	0.802631578947368	0.174130240856378	0.8781	0	0
Soil811	1.53455096372359	0.789473684210526	0.187463386057411	0.8781	0	0
