M_1	M_2	M_3	M_4	M_5	M_6	M_7	M_8	M_9	M_10	M_11	M_12	M_13	M_14	M_15	M_16	M_17	M_18	M_19	M_20	M_21	M_22	M_23	M_24	M_25	M_26	M_27	M_28	M_29	M_30	M_31	M_32	M_33	M_34	M_35	M_36	M_37	M_38	M_39	M_40	M_41	M_42	M_43	M_44	M_45	M_46	M_47	M_48	M_49	M_50	M_51	M_52	M_53	M_54	M_55	M_56	M_57	M_58	M_59	M_60	M_61	M_62	M_63	M_64	M_65	M_66	M_67	M_68	M_69	M_70	M_71	M_72	M_73	M_74	M_75	M_76	M_77	M_78	M_79	M_80	M_81	M_82	M_83	M_84	M_85	M_86	M_87
2.81	2.80999999999912	2.80999999999787	2.80999999999787	2.8099999999975	2.81	2.81	2.81	2.81	2.80999999999871	2.81	2.81	2.8099999999998	2.81	2.81	2.81	2.81	2.81	2.81	2.81000000002284	2.80999999999787	2.8099999999975	2.81	119.561505894627	2.81	2.81	2.81	2.80999999999993	2.81	2.81	2.80999999999787	2.81	2.8099999999975	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.80999999999956	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81000000000191	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.81	2.8099999999946	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999989
2.80999999999787	2.81	2.81	2.81	2.8099999999975	2.81	204.067532785292	2.80999999999787	2.81	2.8099999999975	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81000000002219	2.8099999999975	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999933	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.8099999999975	2.81	2.81	2.81	2.8099999999946	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999989
2.81	2.81	2.8099999999975	90.1710351987418	2.8099999999975	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81000000000041	2.80999999999787	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	189.556835952405	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.8099999999946	2.81	2.81	2.80999999999984	2.81	2.80999999999787	2.81	2.81	2.81	2.8099999999975
2.81	2.81	243.194176805553	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81000000000115	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	194.479292401991	2.81	2.81	2.81	2.81	2.80999999999993	2.81	119.25538686391	2.81	2.80999999958781	2.8099999999975	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.8099999999975	2.80999999999787	2.81	2.81000000000041	2.80999999999787	2.81	2.81	2.81000000002219	2.81	2.81	2.81	2.8099999999975	2.81	2.80999999999989
2.81	2.81	2.80999999999787	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81000000002219	2.81	2.8099999999975	2.8099999999975	119.557345316519	2.81	2.81	2.81	2.80999999999984	2.81	2.81	2.81	2.8099999999975	2.8099999999975	2.81	2.80999999999787	2.81	136.236483025851	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999866	2.81	2.8099999999975	2.8099999999946	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	166.077202681986	2.81	2.8099999999975	2.81	2.81	2.80999999999984	2.8099999999946	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81
2.81	163.5195547429	2.80999999999787	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999951776	2.81	2.81	2.81	2.81	2.81000000000041	2.80999999999787	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.80999999999933	2.81	2.81	2.8099999999946	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.80999999999787	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.8099999999946	2.81	2.81	2.8099999999975	2.81	2.80999999999787	2.81	2.8099999999975	2.81	2.81
2.81	2.81	2.80999999999787	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.80999999999787	2.81	2.81	2.81	2.81	2.80999999999787	2.8099999999975	2.81	2.8099999999975	227.878730019272	2.81	2.81	2.80999999999993	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.8099999999975	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999968	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.8099999999975	2.81	2.8099999999975	2.81	2.81	2.81000000002219	2.8099999999946	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81
2.81	2.80999999999866	2.80999999999787	2.80999999999787	2.8099999999975	2.81	2.8099999999946	212.570331064143	2.81	2.81	2.81	2.81	2.80999999999797	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81000000002284	2.81	2.8099999999975	2.81	2.8099999999975	2.81	2.81	2.81	2.80999999999993	2.81	2.81	117.429331538476	2.80999999546624	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999957	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.8099999999946	2.81	2.81	2.81000000002219	2.80999999999787	2.80999999999787	2.81	2.81	2.81	2.81
2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999957	2.81	2.80999999999787	195.74168283566	2.81	2.80999999999787	2.81	2.81	2.80999999999787	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81000000000041	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999933	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.8099999999975	2.8099999999975	2.8099999999975	2.80999999999787	2.81	2.81	2.8099999999946	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81
2.81	2.80999999999957	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.80999999999957	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.80999999999787	2.81	2.81	2.80999999999787	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.80999999999933	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	130.927974941655	2.81	2.81	2.81	2.81	2.81000000000001	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.8099999999975	2.81	2.81	2.8099999999975	2.81000000000036	2.81	2.80999999999993	2.80999999999787	2.81	2.81	2.80999999999787	2.8099999999975	2.81	2.81	2.81	143.377861137056	2.8099999999975
2.81	2.81	2.81	2.80999999999787	161.060113353043	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999957	2.81	2.8099999999975	2.80999999999787	2.81	2.80999999999787	2.81	2.81000000002219	2.80999999999787	2.81	2.8099999999975	2.81	2.80999999999927	2.81	2.81	86.5575784266585	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.8099999999975	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.8099999999946	2.81	2.81	2.81	2.8099999999975	2.8099999999975	2.81	2.81	2.8099999999975	2.81	2.81	2.8099999999975	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	156.717283526266	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.8099999999946	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81
2.8099999999975	2.80999999999912	2.80999999999787	2.81	2.81	2.81	2.81	212.570331064143	2.81	2.81	2.81	2.81	2.80999999999775	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.81	2.81000000002219	2.80999999999787	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.81	2.81000000000041	2.81	2.81	2.81	186.621734827107	2.8099999999975	2.81	2.8099999999975	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.8099999999975	2.8099999999946	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.8099999999946	2.81	2.81	2.80999999999926	2.81	2.81	2.81	2.81	2.81	2.81
2.80999999999787	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999871	2.81	2.81	2.80999999999912	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.80999999999787	2.8099999999975	2.8099999999975	119.561505894627	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.80999999999979	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.8099999999975	2.81	2.8099999999975	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999989
2.81	2.81	2.81	2.80999999999787	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.8099999999975	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	242.460602416349	2.81	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	166.043262172674	2.81	2.80999999999933	2.81	2.8099999999975	129.600565275133	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.8099999999975	124.848796411326	2.81	2.81000000002219	2.80999999999787	2.81	2.81	2.81000000002219	2.81	2.81	2.81	2.81	2.81	64.3181010772733
2.80999999999787	2.81	2.8099999999975	2.80999999999787	161.060113353043	2.81	2.81	212.570331064143	2.81	2.80999999999797	2.81	2.81	2.81	2.8099999999975	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.80999999999993	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999871	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.8099999999975	2.8099999999975	2.81	2.81	2.80999999999984	2.8099999999946	2.81	2.8099999999975	2.81	2.80999999999787	2.8099999999975	2.81	2.81	2.81	2.81
2.81	2.81	2.80999999999787	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.80999999999957	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.8099999999975	59.909385493044	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999933	2.81	2.81	2.8099999999946	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.80999999999787	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	83.3215119972331	2.81	2.8099999999975	2.81	2.8099999999975	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81
2.81	2.81	2.80999999999787	2.80999999999787	2.8099999999975	2.81	2.81	2.81	2.81	2.80999999999775	2.81	2.81	2.81000000000048	2.81	2.8099999999975	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.80999999999891	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999938309	2.8099999999975	2.81	2.81	2.80999999999787	136.241283327556	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999933	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.8099999999975	2.81	2.81	2.81	2.8099999999946	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.8099999999975
2.81	2.81	2.80999999999787	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81000000002284	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.80999999999993	2.81	2.81	2.81	2.81	2.8099999999975	2.8099999999975	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999946	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.80999999999228	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.8099999999975	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.80999999999736	2.81	2.81	2.81	2.80999999999787	2.8099999999975	2.81	2.8099999999975	2.80999999999787	157.356071312406	2.81	2.8099999999946	81.3250066926266	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	47.1973799945606
